hts8|brief_description|quantity_1_code|quantity_2_code|mfn_ave97|mfn_rate_type_code|wto_binding_code|mfn_ad_val_rate|mfn_specific_rate|mfn_other_rate|gsp_indicator|gsp_ctry_excluded|apta_indicator|civil_air_indicator|cbi_indicator|cbi_ad_val_rate|cbi_specific_rate|israel_fta_indicator|atpa_indicator|atpa_ad_val_rate|atpa_specific_rate|pharmaceutical_ind|dyes_indicator|nafta_canada_ind|canada_ad_val_rate|canada_specific_rate|canada_other_rate|nafta_mexico_ind|mexico_ad_val_rate|mexico_specific_rate|mexico_other_rate|col2_rate_type_code|col2_ad_val_rate|col2_specific_rate|col2_other_rate|begin_effect_date|end_effective_date
44072600|White Lauan, White Meranti, White Seraya, Yellow Meranta and Alan wood sawn or chipped lengthwise, sliced or peeled, over 6 mm thick|M3||0|0|B|0|0|0||||||||||||||||||||||1|0|1.27|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44072900|Tropical wood specified in chapter 44 subheading note 1, nesoi, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick|M3||0|0|B|0|0|0||||||||||||||||||||||1|0|1.27|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44079100|Oak wood, sawn or chipped lengthwise, sliced or peeled, over 6 mm thick|M3||0|0|B|0|0|0||||||||||||||||||||||1|0|1.27|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44083100|Dark Red Meranti, Light Red Meranti and Meranti Bakau veneer sheets and sheets for plywood and other wood sawn/sliced/peeled, n/o 6 mm thick|M2||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44083900|Tropical wood specified in ch. 44 subhead note 1,nesoi,veneer sheets and sheets for plywood and other wood sawn/sliced/peeled,n/o 6 mm thick|M2||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44089000|Nontropical, nonconiferous veneer sheets and sheets for plywood and other wood sawn/sliced/peeled, not over 6 mm thick|M2||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1990 00:00:00|12/31/1999 00:00:00
44091010|Coniferous wood siding continuously shaped along any of its edges or faces|M2|M3|0|0|B|0|0|0||||||||||||||||||||||1|0|0.022|0|01/01/1990 00:00:00|12/31/1999 00:00:00
44091020|Coniferous wood flooring continuously shaped along any of its edges or faces|M2|M3|0.013|7|B|0.013|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.33333333|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44091040|Standard wood moldings of pine (Pinus spp.), continuously shaped along any of its edges or faces|M||0.006|7|B|0.006|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.05|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44091045|Standard coniferous wood moldings, other than of pine, continuously shaped along any of its edges or faces|M||0|0|B|0|0|0||||||||||||||||||||||7|0.05|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44091050|Coniferous wood moldings, other than standard type, continuously shaped along any of its edges or faces|M||0.018|7|B|0.018|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44091060|Coniferous wood dowel rods, plain, continuously shaped along any of its edges or faces|M|M3|0.01|7|B|0.01|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.05|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44091090|Coniferous wood, continuously shaped along any of its edges or faces, other than siding, flooring, moldings or dowel rods|M2|M3|0|0|B|0|0|0||||||||||||||||||||||2|0|1.7|0|01/01/1990 00:00:00|12/31/1999 00:00:00
44092010|Nonconiferous wood siding, continuously shaped along any of its edges or faces|M2||0|0|B|0|0|0||||||||||||||||||||||1|0|0.043|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44092025|Nonconiferous wood flooring, continuously shaped along any of its edges or faces|M2|M3|0|0|B|0|0|0||||||||||||||||||||||7|0.08|0|0|01/01/1990 00:00:00|12/31/1999 00:00:00
44092040|Standard nonconiferous wood moldings, continuously shaped along any of its edges or faces|M||0|0|B|0|0|0||||||||||||||||||||||7|0.05|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44092050|Nonconiferous wood moldings, other than standard type, continuously shaped along any of its edges or faces|M||0.018|7|B|0.018|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44092060|Nonconiferous wood dowel rods, plain, continuously shaped along any of its edges or faces|M||0|0|B|0|0|0||||||||||||||||||||||7|0.05|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44092090|Nonconiferous wood, continuously shaped along any of its edges or faces, other than siding, flooring, molding or dowel rods|M3||0|0|B|0|0|0||||||||||||||||||||||1|0|1.7|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44109000|Particle board and similar board of ligneous materials, other than wood, whether or not agglomerated with resins or other binders|M3|KG|0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44111920|Fiberboard, of a density exceeding 0.8 g/cm3, mechanically worked, not surface covered (except for oil treatment)|M3||0.012|7|B|0.012|0|0|A*|BR|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.3|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44111930|Fiberboard, of a density exceeding 0.8 g/cm3, mechanically edged-worked, for construction uses|M3||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44111940|Fiberboard nesi, density exceeding 0.8 g/cm3|M3||0.06|7|B|0.06|0|0|A*|BR|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.45|0|0|01/01/1994 00:00:00|12/31/1999 00:00:00
44112100|Fiberboard of a density over 0.5 but not over 0.8 g/cm3, not mechanically worked or surface covered|M3||0.012|7|B|0.012|0|0|A*|BR|||E|0|0|IL|J|0|0|||CA|0.003|0|0|MX|0|0|0|7|0.3|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44112920|Fiberboard of a density over 0.5 but not over 0.8 g/cm3, edgeworked continuously, laminated, for construction uses|KG|M3|0.03|4|B|0.018|0.023|0|A||||E|0|0|IL|J|0|0|||CA|0.002|0.002|0|MX|0|0|0|4|0.25|0.33|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44112930|Fiberboard of a density over 0.5 but not over 0.8 g/cm 3, tongued, grooved or rabbetted continuously, for construction uses, nesi|M3||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44112960|Fiberboard of a density over 0.5 g/cm3 but not over 0.8 g/cm3, not mechanically worked surface covered|M3||0.012|7|B|0.012|0|0|A*|BR|||E|0|0|IL|J|0|0|||CA|0.003|0|0|MX|0|0|0|7|0.3|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44112990|Fiberboard nesi, density between 0.5 g/cm3 and 0.8 g/cm3|M3||0.047|7|B|0.047|0|0|A*|BR|||E|0|0|IL|J|0|0|||CA|0.006|0|0|MX|0|0|0|7|0.45|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44113100|Fiberboard of a density exceeding 0.35 g/cm3 but not exceeding 0.5 g/cm3, not mechanically worked or surface covered|M3||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44113900|Fiberboard of a density exceeding 0.35 g/cm3 but not exceeding 0.5 g/cm3, mechanically worked or surface covered|M3||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44119100|Fiberboard of a density 0.35 g/cm3 or less, not mechanically worked or surface covered|M3||0|0|B|0|0|0||||||||||||||||||||||7|0.2|0|0|01/01/1989 00:00:00|12/31/1999 00:00:00
44121305|Plywood sheets n/o 6 mm thick, tropical hardwood outer ply, birch face ply, not surface-covered beyond clear/transparent|M3||0.012|7|B|0.012|0|0|A*|ID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44121325|Plywood sheet n/o 6 mm thick,tropical hard wood outer ply, face ply of Spanish cedar or walnut, not surface-covered beyond clear/transparent|M3||0.08|7|B|0.08|0|0|A*|BRID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|02/12/1997 00:00:00
44121340|Plywood sheets n/o 6 mm thick, with specified tropical wood outer ply, with face ply nesoi, not surface-covered beyond clear/transparent|M3||0.08|7|B|0.08|0|0|A*|ID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44121350|Plywood sheets n/o 6 mm thick, tropical wood nesoi outer ply, with face ply nesoi, not surface-covered beyond clear/transparent|M3||0.08|7|B|0.08|0|0|A*|BRID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44121360|Plywood sheets n/o 6 mm thick, with certain specified tropical wood outer ply, surface covered beyond clear or transparent|M3||0.08|7|B|0.08|0|0|A*|ID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44121390|Plywood sheets n/o 6 mm thick, tropical wood nesoi outer ply, surface covered beyond clear or transparent|M3||0.08|7|B|0.08|0|0|A*|BRID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44121405|Plywood sheets n/o 6 mm thick, outer ply of nontropical hardwood, birch face ply, not surface-covered beyond clear/transparent|M3||0.012|7|B|0.012|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44121425|Plywood sheet n/o 6 mm thick,outer ply of nontropical hardwood,face ply Spanish Cedar or walnut,not surface-covered beyond clear/transparent|M3||0.063|7|B|0.063|0|0|A*|BR|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|02/12/1997 00:00:00
44121430|Plywood sheets n/o 6 mm thick, outer ply of nontropical hardwood, with face ply nesoi, not surface-covered beyond clear/transparent|M3||0.08|7|B|0.08|0|0|A*|BRID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44121455|Plywood sheets n/o 6 mm thick, outer ply of nonconiferous wood, surface covered other than clear or transparent|M3||0.08|7|B|0.08|0|0|A*|BRID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44121910|Plywood of wood sheets, n/o 6 mm thick each, with outer plies of coniferous wood, face ply of Parana pine, not or clear surface covered|M3||0.02|7|B|0.02|0|0|A*|BR|||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|02/12/1997 00:00:00
44121930|Plywood of wood sheets, n/o 6 mm thick each, with outer plies of coniferous wood, European red pine face ply, not or clear surface covered|M3||0.042|7|B|0.042|0|0|A||||E|0|0|IL|J|0|0|||CA|0.005|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44121940|Plywood of wood sheets, n/o 6 mm thick each, with outer plies of coniferous wood, with face play nesi, not or clear surface covered|M3||0.128|7|B|0.128|0|0|A||||E|0|0|IL|J|0|0|||CA|0.02|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44122205|Plywood nesoi,veneered panel and similar laminated wood w/hardwood outer ply, w/ply of tropical hardwood, least one layer of particle board|M3||0.016|7|B|0.016|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44122210|Plywood nesoi, at least one hardwood outer ply, not surface-covered beyond clear/transparent, face ply of birch|M3||0.012|7|B|0.012|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44122230|Plywood nesoi, least one hardwood outer ply, w/tropical hardwood ply, not surface-covered beyond clear/transparent, not w/face ply of birch|M3||0.08|7|B|0.08|0|0|A*|BRID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44122250|Veneered panels and similar laminated wood w/ at least one hardwood outer ply, at least one ply of tropical wood, nesoi|M3||0.016|7|B|0.016|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44122300|Plywood nesoi, veneered panel and similar laminated wood w/least one hardwood outer ply nesoi, at least one layer of particle board|M3||0.016|7|B|0.016|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44122915|Plywood nesoi, at least one hardwood outer ply nesoi, no particle board, not surface-covered beyond clear/transparent, birch face ply|M3||0.012|7|B|0.012|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.5|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
44122935|Plywood nesoi, at least one hardwood outer ply nesoi, no particle board, not surface-covered beyond clear/transparent, face ply nesoi|M3||0.08|7|B|0.08|0|0|A*|BRID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44122945|Plywood nesoi, at least one hardwood outer ply nesoi, no particle board, surface covered other than clear/transparent|M3||0.08|7|B|0.08|0|0|A*|BRID|||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1996 00:00:00|12/31/1999 00:00:00
44122955|Veneer panels and similar laminated wood, nesoi, at least one hardwood outer ply nesoi|M3||0.016|7|B|0.016|0|0|A||||E|0|0|IL|J|0|0|||CA|0|0|0|MX|0|0|0|7|0.4|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
55141300|Woven fabric of poly staple fiber, < 85% wt polyester staple fibers, mixed mainly/solely w/cotton, over 170 g/m2, unbleached/bleached, nesoi|M2|KG|0.164|7|B|0.164|0|0||||||||IL||||||CA|0.017|0|0|MX|0.056|0|0|7|0.81|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04049050|Dairy products of nat. milk constituents (except protein conc.), descr. in add. US nte 1 to Ch. 4 & not subj to GN15 or Ch4 US note 10|KG||0.252|4|B|0.092|1.294|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|4|0.1|1.399|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04051020|Butter not subject to general note 15 and in excess of quota in chapter 4 additional U.S. note 6|KG||0.759|1|B|0|1.677|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.813|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04052030|Butter substitute dairy spreads, over 45% butterfat weight, not subj to gen note 15 and in excess of quota in ch. 4 additional US note 14|KG||2.387|1|B|0|2.172|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.348|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04052070|Other dairy spreads of a type provided in ch. 4 add. US note 1, not subject to gen note 15 and in excess of quota in ch. 4 add. US note 10|KG||0.254|4|B|0.092|0.766|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|4|0.1|0.828|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04052080|Other dairy spreads, not butter substitutes or of a type provided for in chapter 4 additional US note 1|KG||0.082|7|B|0.082|0|0|A||||E|0|0|IL|J|0|0|||CA|0.01|0|0|MX|0|0|0|7|0.2|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04059020|Fats and oils derived from milk, other than butter or dairy spreads, not subject to gen note 15 and excess of quota in ch 4 add US note 14|KG||0.815|4|B|0.092|2.03|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|4|0.1|2.194|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061002|Chongos, unripened or uncured cheese, including whey cheese and curd, subject to gen. note 15 of the HTS|KG||0.1|7|B|0.1|0|0|A||||E|0|0|IL|J|0|0|||CA|0.01|0|0|MX|0|0|0|7|0.35|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061004|Chongos, unripened or uncured cheese, including whey cheese and curd, subject to add. US note 16 to Ch. 4|KG||0.1|7|B|0.1|0|0|A||||E|0|0|IL|J|0|0|||CA|0.01|0|0|||||7|0.35|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061008|Chongos, unripened or uncured cheese, including whey cheese and curd, not subject to gen note 15 or add. US note 16 to Ch. 4|KG||1.07|1|B|0|1.642|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.775|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061018|Fresh (unripened/uncured) blue-mold cheese, cheese/subs for cheese cont or proc fr blue-mold cheese, not subj to Ch4 US note 17 or GN15|KG||0.417|1|B|0|2.47|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.67|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061028|Fresh (unripened/uncured) cheddar cheese, cheese/subs for cheese cont or proc from cheddar cheese, not subj to Ch4 US note 18, not GN15|KG||0.471|1|B|0|1.335|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.443|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061038|Fresh (unripened/uncured) american-type cheese, cheese cont or proc. fr american-type, not subj to add. US note 19 to Ch.4, not GN15|KG||0.265|1|B|0|1.148|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.241|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061048|Fresh (unripened/uncured) edam and gouda cheeses, cheese/subs for cheese cont or processed therefrom, not sub to Ch4 US note 20, not GN15|KG||0.176|1|B|0|1.962|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.121|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061058|Fresh (unrip./uncured) Italian-type cheeses from cow milk, cheese/substitutes cont or proc therefrom, not subj to Ch4 US note 21 or GN15|KG||0.623|1|B|0|2.336|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.525|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061068|Fresh (unripened/uncured) Swiss/emmentaler cheeses exc eye formation, gruyere-process cheese and cheese cont or proc. from such, not subj ..|KG||0.515|1|B|0|1.509|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.631|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061078|Fresh cheese, and substitutes for cheese,neosi, w/0.5% or less by wt. of butterfat, not descr in add US note 23 to Ch 4, not GN15|KG||0.409|1|B|0|1.228|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.328|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04061088|Fresh cheese, and substitutes for cheese, cont. cows milk, neosi, o/0.5% by wt. of butterfat, not descr in add US note 16 to Ch 4, not GN 15|KG||0.36|1|B|0|1.642|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.775|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062015|Stilton cheese, grated or powdered, subject to add. US note 24 to Ch. 4|KG||0.185|7|B|0.185|0|0||||||||||||||||||||||7|0.35|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062028|Blue-veined cheese (except Roquefort or Stilton), grated or powdered, not subject to gen nte 15 or add. US note 17 to Ch.4|KG||0.417|1|B|0|2.47|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.67|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062033|Cheddar cheese, grated or powdered, not subject to gen. note 15 or add. US note 18 to Ch. 4|KG||0.462|1|B|0|1.335|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.443|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062039|Colby cheese, grated or powdered, not describ. in gen. note 15 or add. US note 19 to Ch. 4|KG||0.527|1|B|0|1.148|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.241|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062048|Edam and gouda cheese, grated or powdered, not subject to gen note 15 or add. US nte 20 to Ch. 4|KG||0.562|1|B|0|1.962|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.121|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062053|Romano, reggiano, provolone, provoletti, sbrinz and goya, made from cow's milk, grated or powdered, not subj to Ch4 US nte 21 or GN15|KG||0.423|1|B|0|2.336|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.525|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062063|Cheese containing or processed from blue-veined cheese (except roquefort), grated/powdered, not subject to add US note 17 to Ch.4|KG||0.417|1|B|0|2.47|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.67|0|01/01/1997 00:00:00|12/31/1997 00:00:00
05111000|Bovine semen|X||0|0|B|0|0|0||||||||||||||||||||||7|0.1|0|0|01/01/1990 00:00:00|12/31/1999 00:00:00
04062067|Cheese containing or processed from cheddar cheese, grated or powdered, not subject to add US note 18 to Ch. 4|KG||0.232|1|B|0|1.335|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.443|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062071|Cheese containing or processed from american-type cheese (except cheddar), grated or powdered, not subject to add US note 19 to Ch. 4|KG||0.568|1|B|0|1.148|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.241|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062075|Cheese containing or processed from edam or gouda cheeses, grated or powdered, not subject to add US note 20 to Ch. 4|KG||0.399|1|B|0|1.962|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.121|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062079|Cheese containing or processed from italian-type cheeses made from cow's milk, grated or powdered, not subject to add US note 21 to Ch. 4|KG||0.533|1|B|0|2.336|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.525|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062083|Cheese containing or processed from swiss, emmentaler or gruyere-process cheeses, grated or powdered, not subject to add US nte 22 to Ch. 4|KG||0.513|1|B|0|1.509|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.631|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062087|Cheese (including mixtures), nesoi, n/o 0.5% by wt. of butterfat, grated or powdered, not subject to add US note 23 to Ch. 4|KG||0.311|1|B|0|1.228|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.328|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04062091|Cheese (including mixtures), nesoi, o/0.5% by wt of butterfat, w/cow's milk, grated or powdered, not subject to add US note 16 to Ch. 4|KG||0.344|1|B|0|1.642|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.775|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04063005|Stilton cheese, processed, not grated or powdered, subject to add US note 24 to Ch. 4|KG||0.185|7|B|0.185|0|0||||||||||||||||||||||7|0.35|0|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04063018|Blue-veined cheese (except roquefort), processed, not grated or powdered, not subject to gen. note 15 or add. US note 17 to Ch. 4|KG||0.417|1|B|0|2.47|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.67|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04063028|Cheddar cheese, processed, not grated or powdered, not subject to gen note 15 or in add US note 18 to Ch. 4|KG||0.233|1|B|0|1.335|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.443|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04063038|Colby cheese, processed, not grated or powdered, not subject to gen note 15 or add US note 19 to Ch. 4|KG||0.527|1|B|0|1.148|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|1.241|0|01/01/1997 00:00:00|12/31/1997 00:00:00
04063048|Edam and gouda cheese, processed, not grated or powdered, not subject to gen note 15 or add. US note 20 to Ch. 4|KG||0.562|1|B|0|1.962|0||||||||||||||||||MX|9999.99999999|9999.99999999|9999.99999999|1|0|2.121|0|01/01/1997 00:00:00|12/31/1997 00:00:00
